id,date,first_visit,revenue
958,2020-03-25,2020-03-25,30
958,2020-08-08,2020-03-25,15
958,2020-08-25,2020-03-25,15
958,2020-04-08,2020-03-25,25
958,2020-05-13,2020-03-25,35
958,2020-11-19,2020-03-25,50
958,2020-08-10,2020-03-25,35
958,2020-09-01,2020-03-25,45
958,2020-06-27,2020-03-25,55
958,2020-04-22,2020-03-25,15
958,2020-07-16,2020-03-25,35
958,2020-09-03,2020-03-25,20
958,2021-07-03,2020-03-25,15
958,2021-08-23,2020-03-25,45
958,2021-01-13,2020-03-25,45
958,2021-11-06,2020-03-25,15
958,2021-03-02,2020-03-25,60
958,2021-02-07,2020-03-25,45
958,2021-05-26,2020-03-25,40
958,2021-08-20,2020-03-25,40
958,2021-04-14,2020-03-25,15
958,2021-01-06,2020-03-25,60
958,2021-02-23,2020-03-25,45
958,2021-04-09,2020-03-25,15
958,2021-03-07,2020-03-25,60
958,2021-05-19,2020-03-25,60
958,2021-03-25,2020-03-25,35
958,2022-08-26,2020-03-25,15
958,2022-08-20,2020-03-25,15
958,2022-04-02,2020-03-25,50
958,2022-10-09,2020-03-25,35
958,2022-06-18,2020-03-25,35
958,2022-10-17,2020-03-25,25
958,2022-09-17,2020-03-25,20
958,2022-02-14,2020-03-25,60
958,2022-07-13,2020-03-25,30
958,2022-09-19,2020-03-25,15
958,2022-10-26,2020-03-25,45
958,2022-06-23,2020-03-25,50
958,2022-08-06,2020-03-25,20
958,2022-11-12,2020-03-25,15
958,2023-09-21,2020-03-25,45
958,2023-07-12,2020-03-25,40
958,2023-12-11,2020-03-25,35
958,2023-03-10,2020-03-25,40
958,2023-07-11,2020-03-25,40
958,2023-09-08,2020-03-25,55
958,2023-07-17,2020-03-25,30
958,2023-10-06,2020-03-25,15
958,2023-07-27,2020-03-25,30
958,2023-09-07,2020-03-25,50
958,2023-03-05,2020-03-25,60
958,2023-04-04,2020-03-25,30
958,2023-06-07,2020-03-25,35
958,2023-10-16,2020-03-25,25
958,2023-05-25,2020-03-25,40
958,2024-06-06,2020-03-25,55
958,2024-10-15,2020-03-25,35
958,2024-02-14,2020-03-25,20
958,2024-03-11,2020-03-25,25
958,2024-09-08,2020-03-25,25
958,2024-04-08,2020-03-25,30
958,2024-09-05,2020-03-25,25
958,2024-05-16,2020-03-25,15
958,2024-10-27,2020-03-25,55
958,2024-04-07,2020-03-25,45
958,2024-05-01,2020-03-25,30
958,2024-03-05,2020-03-25,55
958,2024-07-03,2020-03-25,20
958,2024-05-13,2020-03-25,55
958,2024-11-20,2020-03-25,55
959,2020-04-26,2020-04-26,20
959,2020-08-09,2020-04-26,45
959,2021-04-27,2020-04-26,30
959,2021-09-22,2020-04-26,35
959,2021-03-17,2020-04-26,35
959,2022-07-05,2020-04-26,55
959,2022-06-05,2020-04-26,40
959,2023-03-10,2020-04-26,15
959,2023-06-09,2020-04-26,35
959,2024-06-03,2020-04-26,15
959,2024-07-03,2020-04-26,45
960,2020-10-11,2020-06-17,25
960,2020-06-17,2020-06-17,20
960,2021-08-02,2020-06-17,45
960,2021-01-10,2020-06-17,55
960,2022-01-08,2020-06-17,35
960,2023-06-15,2020-06-17,30
960,2023-05-26,2020-06-17,60
960,2024-12-17,2020-06-17,35
960,2024-10-15,2020-06-17,45
961,2020-08-16,2020-01-12,30
961,2020-02-03,2020-01-12,55
961,2020-06-02,2020-01-12,40
961,2020-10-08,2020-01-12,25
961,2020-02-27,2020-01-12,20
961,2020-08-04,2020-01-12,30
961,2020-01-12,2020-01-12,55
961,2020-12-01,2020-01-12,20
961,2021-05-27,2020-01-12,25
961,2021-05-03,2020-01-12,25
961,2021-05-19,2020-01-12,35
961,2021-10-03,2020-01-12,35
961,2021-05-27,2020-01-12,60
961,2021-12-25,2020-01-12,45
961,2021-03-21,2020-01-12,15
961,2021-10-02,2020-01-12,20
961,2021-08-20,2020-01-12,35
961,2022-11-24,2020-01-12,35
961,2022-07-19,2020-01-12,45
961,2022-07-25,2020-01-12,45
961,2022-10-05,2020-01-12,25
961,2022-04-21,2020-01-12,30
961,2022-07-11,2020-01-12,20
961,2022-06-20,2020-01-12,20
961,2022-02-24,2020-01-12,25
961,2022-11-01,2020-01-12,45
961,2023-06-21,2020-01-12,40
961,2023-07-23,2020-01-12,15
961,2023-08-21,2020-01-12,55
961,2023-04-23,2020-01-12,15
961,2023-06-16,2020-01-12,45
961,2023-02-25,2020-01-12,50
961,2023-06-12,2020-01-12,40
961,2023-08-16,2020-01-12,15
961,2024-09-20,2020-01-12,20
961,2024-06-20,2020-01-12,45
961,2024-08-19,2020-01-12,35
961,2024-12-12,2020-01-12,55
961,2024-08-17,2020-01-12,50
961,2024-01-09,2020-01-12,30
961,2024-03-22,2020-01-12,35
961,2024-04-26,2020-01-12,60
961,2024-09-11,2020-01-12,25
962,2020-06-12,2020-02-01,20
962,2020-02-01,2020-02-01,35
962,2020-10-13,2020-02-01,30
962,2020-08-22,2020-02-01,45
962,2020-05-27,2020-02-01,60
962,2020-07-08,2020-02-01,60
962,2020-08-04,2020-02-01,15
962,2020-08-22,2020-02-01,40
962,2020-05-11,2020-02-01,55
962,2020-10-24,2020-02-01,40
962,2020-11-06,2020-02-01,55
962,2020-03-13,2020-02-01,20
962,2021-02-10,2020-02-01,50
962,2021-04-19,2020-02-01,60
962,2021-11-16,2020-02-01,55
962,2021-05-09,2020-02-01,25
962,2021-02-21,2020-02-01,40
962,2021-06-01,2020-02-01,35
962,2021-03-09,2020-02-01,40
962,2021-05-24,2020-02-01,55
962,2021-02-26,2020-02-01,25
962,2021-02-14,2020-02-01,50
962,2021-06-07,2020-02-01,45
962,2021-05-23,2020-02-01,60
962,2021-03-24,2020-02-01,55
962,2021-07-11,2020-02-01,30
962,2021-02-20,2020-02-01,25
962,2021-08-07,2020-02-01,55
962,2022-10-05,2020-02-01,25
962,2022-06-17,2020-02-01,25
962,2022-04-10,2020-02-01,15
962,2022-01-04,2020-02-01,30
962,2022-03-01,2020-02-01,45
962,2022-05-01,2020-02-01,50
962,2022-02-07,2020-02-01,20
962,2022-03-03,2020-02-01,60
962,2022-08-16,2020-02-01,45
962,2022-08-25,2020-02-01,55
962,2022-08-27,2020-02-01,30
962,2022-03-16,2020-02-01,55
962,2023-05-10,2020-02-01,60
962,2023-05-06,2020-02-01,30
962,2023-02-16,2020-02-01,60
962,2023-07-14,2020-02-01,60
962,2023-01-08,2020-02-01,15
962,2023-08-06,2020-02-01,40
962,2023-01-11,2020-02-01,30
962,2023-10-04,2020-02-01,35
962,2023-02-08,2020-02-01,50
962,2023-06-26,2020-02-01,20
962,2023-03-05,2020-02-01,55
962,2023-03-10,2020-02-01,25
962,2024-07-06,2020-02-01,25
962,2024-06-07,2020-02-01,40
962,2024-09-26,2020-02-01,35
962,2024-07-10,2020-02-01,40
962,2024-07-17,2020-02-01,35
962,2024-12-06,2020-02-01,50
962,2024-09-03,2020-02-01,55
962,2024-04-19,2020-02-01,20
962,2024-09-19,2020-02-01,55
962,2024-10-22,2020-02-01,60
962,2024-04-24,2020-02-01,50
962,2024-09-03,2020-02-01,15
962,2024-04-03,2020-02-01,50
962,2024-06-05,2020-02-01,45
963,2020-05-21,2020-02-08,15
963,2020-02-08,2020-02-08,25
963,2020-10-19,2020-02-08,40
963,2020-07-27,2020-02-08,15
963,2020-10-07,2020-02-08,35
963,2020-09-19,2020-02-08,40
963,2020-02-12,2020-02-08,20
963,2020-04-26,2020-02-08,45
963,2020-11-03,2020-02-08,45
963,2020-06-04,2020-02-08,40
963,2020-09-02,2020-02-08,40
963,2020-07-07,2020-02-08,40
963,2020-09-22,2020-02-08,55
963,2021-05-05,2020-02-08,55
963,2021-10-04,2020-02-08,20
963,2021-06-27,2020-02-08,55
963,2021-04-25,2020-02-08,20
963,2021-07-16,2020-02-08,25
963,2021-08-24,2020-02-08,55
963,2021-06-14,2020-02-08,25
963,2021-05-13,2020-02-08,30
963,2021-05-23,2020-02-08,35
963,2021-05-20,2020-02-08,15
963,2021-09-25,2020-02-08,20
963,2022-01-16,2020-02-08,40
963,2022-03-16,2020-02-08,20
963,2022-06-04,2020-02-08,20
963,2022-05-03,2020-02-08,30
963,2022-09-12,2020-02-08,45
963,2022-02-17,2020-02-08,15
963,2022-02-12,2020-02-08,40
963,2022-02-10,2020-02-08,20
963,2022-08-02,2020-02-08,40
963,2022-07-10,2020-02-08,30
963,2022-07-02,2020-02-08,45
963,2022-03-17,2020-02-08,55
963,2022-06-24,2020-02-08,15
963,2023-04-09,2020-02-08,60
963,2023-05-10,2020-02-08,40
963,2023-07-12,2020-02-08,25
963,2023-08-15,2020-02-08,45
963,2023-04-03,2020-02-08,40
963,2023-03-09,2020-02-08,20
963,2023-03-07,2020-02-08,35
963,2023-11-25,2020-02-08,45
963,2023-03-23,2020-02-08,30
963,2023-05-16,2020-02-08,30
963,2023-06-24,2020-02-08,60
963,2023-07-04,2020-02-08,20
963,2024-09-16,2020-02-08,50
963,2024-08-19,2020-02-08,25
963,2024-01-20,2020-02-08,50
963,2024-03-27,2020-02-08,50
963,2024-08-14,2020-02-08,15
963,2024-07-23,2020-02-08,50
963,2024-08-16,2020-02-08,20
963,2024-08-02,2020-02-08,60
963,2024-10-08,2020-02-08,40
963,2024-07-06,2020-02-08,15
963,2024-04-10,2020-02-08,30
963,2024-02-02,2020-02-08,45
963,2024-06-19,2020-02-08,45
963,2024-08-04,2020-02-08,40
963,2024-04-06,2020-02-08,35
964,2020-06-19,2020-02-20,30
964,2020-06-12,2020-02-20,45
964,2020-05-07,2020-02-20,35
964,2020-05-12,2020-02-20,45
964,2020-07-17,2020-02-20,15
964,2020-08-15,2020-02-20,45
964,2020-04-16,2020-02-20,20
964,2020-11-01,2020-02-20,15
964,2020-05-11,2020-02-20,55
964,2020-06-01,2020-02-20,30
964,2020-05-13,2020-02-20,30
964,2020-02-20,2020-02-20,30
964,2021-06-27,2020-02-20,20
964,2021-01-25,2020-02-20,25
964,2021-04-26,2020-02-20,25
964,2021-09-07,2020-02-20,15
964,2021-08-10,2020-02-20,50
964,2021-03-04,2020-02-20,50
964,2021-01-14,2020-02-20,25
964,2021-04-08,2020-02-20,60
964,2021-09-01,2020-02-20,45
964,2021-11-21,2020-02-20,60
964,2021-07-02,2020-02-20,50
964,2021-02-27,2020-02-20,35
964,2021-06-19,2020-02-20,25
964,2022-01-24,2020-02-20,35
964,2022-01-27,2020-02-20,15
964,2022-07-21,2020-02-20,35
964,2022-03-05,2020-02-20,45
964,2022-10-21,2020-02-20,15
964,2022-06-25,2020-02-20,50
964,2022-05-02,2020-02-20,45
964,2022-11-03,2020-02-20,35
964,2022-05-04,2020-02-20,15
964,2022-05-23,2020-02-20,55
964,2022-03-26,2020-02-20,50
964,2022-04-01,2020-02-20,35
964,2022-08-16,2020-02-20,60
964,2023-02-27,2020-02-20,55
964,2023-10-14,2020-02-20,25
964,2023-04-09,2020-02-20,40
964,2023-10-09,2020-02-20,40
964,2023-09-04,2020-02-20,60
964,2023-04-21,2020-02-20,55
964,2023-01-25,2020-02-20,50
964,2023-08-26,2020-02-20,35
964,2023-09-27,2020-02-20,50
964,2023-08-02,2020-02-20,25
964,2023-05-16,2020-02-20,50
964,2023-02-05,2020-02-20,60
964,2023-05-20,2020-02-20,25
964,2023-04-18,2020-02-20,45
964,2024-10-08,2020-02-20,25
964,2024-05-01,2020-02-20,45
964,2024-04-05,2020-02-20,15
964,2024-04-25,2020-02-20,55
964,2024-12-11,2020-02-20,25
964,2024-05-08,2020-02-20,15
964,2024-10-17,2020-02-20,55
964,2024-02-25,2020-02-20,55
964,2024-09-10,2020-02-20,60
964,2024-08-14,2020-02-20,45
964,2024-07-01,2020-02-20,40
964,2024-02-05,2020-02-20,20
964,2024-12-15,2020-02-20,45
964,2024-04-10,2020-02-20,35
965,2020-07-05,2020-04-14,45
965,2020-08-20,2020-04-14,40
965,2020-04-14,2020-04-14,45
965,2021-01-05,2020-04-14,60
965,2021-11-15,2020-04-14,45
965,2021-07-26,2020-04-14,30
965,2022-04-13,2020-04-14,50
965,2022-02-13,2020-04-14,15
965,2023-07-25,2020-04-14,15
965,2023-07-19,2020-04-14,20
965,2024-06-15,2020-04-14,50
965,2024-10-12,2020-04-14,50
966,2020-02-19,2020-02-19,45
966,2020-04-25,2020-02-19,30
966,2020-06-01,2020-02-19,20
966,2020-05-27,2020-02-19,20
966,2020-05-22,2020-02-19,60
966,2020-06-22,2020-02-19,40
966,2020-04-26,2020-02-19,55
966,2020-05-24,2020-02-19,35
966,2020-09-08,2020-02-19,45
966,2020-06-17,2020-02-19,25
966,2021-02-08,2020-02-19,40
966,2021-11-15,2020-02-19,55
966,2021-09-27,2020-02-19,30
966,2021-03-26,2020-02-19,30
966,2021-08-24,2020-02-19,30
966,2021-02-03,2020-02-19,25
966,2021-03-23,2020-02-19,55
966,2021-06-08,2020-02-19,35
966,2021-05-22,2020-02-19,30
966,2021-09-16,2020-02-19,25
966,2021-11-06,2020-02-19,35
966,2022-05-02,2020-02-19,35
966,2022-02-20,2020-02-19,40
966,2022-07-05,2020-02-19,35
966,2022-03-12,2020-02-19,50
966,2022-03-04,2020-02-19,20
966,2022-03-27,2020-02-19,35
966,2022-08-18,2020-02-19,20
966,2022-03-20,2020-02-19,25
966,2022-11-11,2020-02-19,35
966,2023-08-20,2020-02-19,30
966,2023-05-20,2020-02-19,60
966,2023-07-03,2020-02-19,60
966,2023-09-09,2020-02-19,45
966,2023-09-20,2020-02-19,55
966,2023-05-02,2020-02-19,15
966,2023-10-27,2020-02-19,40
966,2023-05-17,2020-02-19,35
966,2024-05-26,2020-02-19,20
966,2024-04-13,2020-02-19,30
966,2024-06-06,2020-02-19,20
966,2024-08-17,2020-02-19,55
966,2024-07-08,2020-02-19,60
966,2024-03-27,2020-02-19,45
966,2024-05-17,2020-02-19,30
966,2024-02-19,2020-02-19,35
966,2024-08-15,2020-02-19,35
966,2024-10-01,2020-02-19,40
966,2024-01-18,2020-02-19,15
967,2020-09-21,2020-01-21,45
967,2020-06-19,2020-01-21,25
967,2020-02-01,2020-01-21,60
967,2020-10-02,2020-01-21,50
967,2020-06-06,2020-01-21,15
967,2020-04-24,2020-01-21,35
967,2020-06-09,2020-01-21,55
967,2020-05-24,2020-01-21,15
967,2020-07-18,2020-01-21,15
967,2020-04-01,2020-01-21,50
967,2020-06-10,2020-01-21,35
967,2020-05-04,2020-01-21,35
967,2020-07-14,2020-01-21,40
967,2020-01-21,2020-01-21,45
967,2020-07-26,2020-01-21,55
967,2020-07-06,2020-01-21,20
967,2020-05-20,2020-01-21,40
967,2020-04-05,2020-01-21,55
967,2020-09-15,2020-01-21,60
967,2020-05-24,2020-01-21,15
967,2020-05-10,2020-01-21,40
967,2020-06-03,2020-01-21,45
967,2021-06-26,2020-01-21,35
967,2021-06-07,2020-01-21,25
967,2021-06-07,2020-01-21,45
967,2021-09-04,2020-01-21,15
967,2021-07-06,2020-01-21,45
967,2021-09-16,2020-01-21,15
967,2021-04-08,2020-01-21,40
967,2021-03-06,2020-01-21,60
967,2021-03-23,2020-01-21,15
967,2021-01-19,2020-01-21,45
967,2021-03-25,2020-01-21,30
967,2021-02-10,2020-01-21,60
967,2021-06-16,2020-01-21,35
967,2021-02-02,2020-01-21,15
967,2021-05-14,2020-01-21,50
967,2021-12-11,2020-01-21,30
967,2021-06-24,2020-01-21,35
967,2021-10-24,2020-01-21,15
967,2021-08-02,2020-01-21,15
967,2021-10-25,2020-01-21,45
967,2022-08-12,2020-01-21,40
967,2022-03-11,2020-01-21,40
967,2022-07-03,2020-01-21,45
967,2022-01-13,2020-01-21,35
967,2022-06-05,2020-01-21,30
967,2022-04-22,2020-01-21,55
967,2022-12-22,2020-01-21,55
967,2022-10-21,2020-01-21,25
967,2022-03-18,2020-01-21,60
967,2022-10-11,2020-01-21,15
967,2022-05-26,2020-01-21,30
967,2022-07-03,2020-01-21,30
967,2022-06-22,2020-01-21,15
967,2022-08-09,2020-01-21,55
967,2022-05-26,2020-01-21,20
967,2022-02-08,2020-01-21,45
967,2022-05-24,2020-01-21,60
967,2022-06-08,2020-01-21,45
967,2022-07-13,2020-01-21,50
967,2022-09-11,2020-01-21,60
967,2023-10-02,2020-01-21,15
967,2023-06-26,2020-01-21,25
967,2023-07-09,2020-01-21,40
967,2023-06-01,2020-01-21,15
967,2023-09-23,2020-01-21,45
967,2023-06-20,2020-01-21,40
967,2023-06-23,2020-01-21,15
967,2023-04-16,2020-01-21,55
967,2023-10-14,2020-01-21,15
967,2023-10-23,2020-01-21,35
967,2023-06-27,2020-01-21,15
967,2023-07-13,2020-01-21,30
967,2023-06-26,2020-01-21,35
967,2023-03-19,2020-01-21,15
967,2023-05-15,2020-01-21,15
967,2023-10-18,2020-01-21,60
967,2023-09-03,2020-01-21,45
967,2023-02-15,2020-01-21,40
967,2024-07-21,2020-01-21,20
967,2024-09-09,2020-01-21,40
967,2024-05-03,2020-01-21,30
967,2024-08-17,2020-01-21,55
967,2024-03-24,2020-01-21,40
967,2024-02-09,2020-01-21,45
967,2024-10-11,2020-01-21,35
967,2024-07-14,2020-01-21,50
967,2024-09-26,2020-01-21,40
967,2024-06-27,2020-01-21,50
967,2024-03-10,2020-01-21,15
967,2024-05-04,2020-01-21,25
967,2024-10-16,2020-01-21,45
967,2024-01-16,2020-01-21,50
967,2024-03-12,2020-01-21,30
968,2020-10-13,2020-02-04,40
968,2020-09-15,2020-02-04,30
968,2020-03-18,2020-02-04,20
968,2020-02-04,2020-02-04,20
968,2021-02-22,2020-02-04,15
968,2021-06-07,2020-02-04,15
968,2021-08-11,2020-02-04,35
968,2021-05-01,2020-02-04,20
968,2022-10-07,2020-02-04,35
968,2022-02-19,2020-02-04,50
968,2022-07-11,2020-02-04,50
968,2022-04-24,2020-02-04,30
968,2022-05-21,2020-02-04,30
968,2023-08-01,2020-02-04,25
968,2023-03-13,2020-02-04,40
968,2023-08-10,2020-02-04,50
968,2023-09-17,2020-02-04,40
968,2024-10-13,2020-02-04,55
968,2024-06-02,2020-02-04,30
968,2024-06-26,2020-02-04,20
968,2024-11-06,2020-02-04,25
968,2024-06-03,2020-02-04,50
969,2020-11-21,2020-02-22,35
969,2020-03-13,2020-02-22,40
969,2020-08-17,2020-02-22,60
969,2020-10-02,2020-02-22,25
969,2020-04-02,2020-02-22,15
969,2020-02-22,2020-02-22,50
969,2020-04-18,2020-02-22,35
969,2021-05-17,2020-02-22,25
969,2021-02-10,2020-02-22,25
969,2021-06-06,2020-02-22,30
969,2021-08-13,2020-02-22,20
969,2021-05-21,2020-02-22,40
969,2021-10-16,2020-02-22,55
969,2021-06-24,2020-02-22,20
969,2022-03-14,2020-02-22,30
969,2022-10-25,2020-02-22,55
969,2022-12-20,2020-02-22,25
969,2022-09-14,2020-02-22,50
969,2022-08-02,2020-02-22,40
969,2022-01-09,2020-02-22,20
969,2022-02-18,2020-02-22,50
969,2023-07-14,2020-02-22,25
969,2023-06-15,2020-02-22,60
969,2023-01-16,2020-02-22,15
969,2023-07-06,2020-02-22,15
969,2023-09-14,2020-02-22,40
969,2023-03-04,2020-02-22,40
969,2023-10-13,2020-02-22,60
969,2024-03-10,2020-02-22,55
969,2024-06-09,2020-02-22,55
969,2024-09-05,2020-02-22,60
969,2024-03-26,2020-02-22,35
969,2024-02-27,2020-02-22,15
969,2024-01-11,2020-02-22,30
969,2024-02-09,2020-02-22,30
969,2024-04-13,2020-02-22,40
969,2024-05-19,2020-02-22,60
970,2020-03-23,2020-03-23,15
970,2020-04-08,2020-03-23,25
970,2020-10-15,2020-03-23,15
970,2020-09-16,2020-03-23,25
970,2020-03-24,2020-03-23,60
970,2020-04-21,2020-03-23,30
970,2020-07-07,2020-03-23,50
970,2020-10-08,2020-03-23,45
970,2020-05-13,2020-03-23,30
970,2021-02-23,2020-03-23,40
970,2021-07-07,2020-03-23,55
970,2021-04-20,2020-03-23,25
970,2021-08-05,2020-03-23,50
970,2021-03-27,2020-03-23,45
970,2021-07-12,2020-03-23,25
970,2021-08-12,2020-03-23,25
970,2021-10-25,2020-03-23,25
970,2021-08-06,2020-03-23,15
970,2021-06-18,2020-03-23,50
970,2021-09-02,2020-03-23,40
970,2022-02-17,2020-03-23,25
970,2022-05-11,2020-03-23,15
970,2022-02-08,2020-03-23,55
970,2022-06-06,2020-03-23,15
970,2022-09-06,2020-03-23,20
970,2022-02-15,2020-03-23,25
970,2022-07-26,2020-03-23,45
970,2022-01-20,2020-03-23,15
970,2022-10-12,2020-03-23,20
970,2022-10-09,2020-03-23,20
970,2023-02-22,2020-03-23,15
970,2023-04-17,2020-03-23,15
970,2023-04-11,2020-03-23,45
970,2023-02-04,2020-03-23,60
970,2023-10-26,2020-03-23,55
970,2023-10-12,2020-03-23,50
970,2023-05-10,2020-03-23,55
970,2023-11-17,2020-03-23,55
970,2023-07-06,2020-03-23,30
970,2023-06-18,2020-03-23,15
970,2023-06-21,2020-03-23,15
970,2023-05-19,2020-03-23,25
970,2024-11-11,2020-03-23,25
970,2024-08-03,2020-03-23,25
970,2024-02-21,2020-03-23,60
970,2024-06-22,2020-03-23,15
970,2024-10-05,2020-03-23,35
970,2024-06-08,2020-03-23,60
970,2024-09-22,2020-03-23,20
970,2024-09-18,2020-03-23,20
970,2024-03-05,2020-03-23,35
970,2024-05-12,2020-03-23,60
970,2024-08-23,2020-03-23,50
970,2024-03-18,2020-03-23,60
971,2020-08-24,2020-01-17,25
971,2020-04-23,2020-01-17,15
971,2020-04-15,2020-01-17,15
971,2020-11-16,2020-01-17,25
971,2020-08-11,2020-01-17,45
971,2020-05-11,2020-01-17,50
971,2020-07-21,2020-01-17,40
971,2020-09-13,2020-01-17,45
971,2020-02-07,2020-01-17,15
971,2020-02-15,2020-01-17,35
971,2020-01-17,2020-01-17,60
971,2020-03-25,2020-01-17,45
971,2020-02-24,2020-01-17,30
971,2021-08-12,2020-01-17,60
971,2021-06-03,2020-01-17,30
971,2021-01-02,2020-01-17,55
971,2021-05-23,2020-01-17,25
971,2021-06-06,2020-01-17,20
971,2021-05-05,2020-01-17,50
971,2021-06-08,2020-01-17,45
971,2021-06-02,2020-01-17,60
971,2021-03-27,2020-01-17,35
971,2021-08-12,2020-01-17,25
971,2021-03-07,2020-01-17,25
971,2021-06-14,2020-01-17,20
971,2022-07-14,2020-01-17,35
971,2022-02-17,2020-01-17,50
971,2022-05-12,2020-01-17,15
971,2022-08-09,2020-01-17,15
971,2022-05-16,2020-01-17,60
971,2022-06-21,2020-01-17,55
971,2022-08-10,2020-01-17,15
971,2022-11-20,2020-01-17,40
971,2022-05-20,2020-01-17,25
971,2022-08-11,2020-01-17,55
971,2022-08-09,2020-01-17,40
971,2022-06-01,2020-01-17,50
971,2022-09-16,2020-01-17,55
971,2023-09-15,2020-01-17,40
971,2023-08-21,2020-01-17,30
971,2023-06-23,2020-01-17,45
971,2023-05-09,2020-01-17,30
971,2023-03-20,2020-01-17,20
971,2023-04-21,2020-01-17,25
971,2023-05-22,2020-01-17,25
971,2023-09-17,2020-01-17,55
971,2023-07-10,2020-01-17,25
971,2023-03-15,2020-01-17,35
971,2023-02-12,2020-01-17,45
971,2024-04-04,2020-01-17,40
971,2024-07-23,2020-01-17,45
971,2024-02-02,2020-01-17,15
971,2024-05-16,2020-01-17,40
971,2024-07-24,2020-01-17,35
971,2024-02-06,2020-01-17,20
971,2024-05-20,2020-01-17,45
971,2024-11-15,2020-01-17,30
971,2024-03-19,2020-01-17,50
971,2024-07-26,2020-01-17,45
971,2024-09-07,2020-01-17,25
971,2024-09-25,2020-01-17,55
971,2024-09-11,2020-01-17,35
971,2024-02-18,2020-01-17,25
972,2020-08-22,2020-02-18,30
972,2020-03-22,2020-02-18,50
972,2020-09-19,2020-02-18,15
972,2020-03-06,2020-02-18,40
972,2020-10-01,2020-02-18,50
972,2020-11-21,2020-02-18,45
972,2020-02-18,2020-02-18,50
972,2020-06-08,2020-02-18,60
972,2020-04-07,2020-02-18,15
972,2021-07-02,2020-02-18,25
972,2021-05-17,2020-02-18,35
972,2021-07-02,2020-02-18,20
972,2021-05-01,2020-02-18,35
972,2021-02-05,2020-02-18,50
972,2021-09-26,2020-02-18,25
972,2021-08-06,2020-02-18,35
972,2021-08-12,2020-02-18,15
972,2021-03-24,2020-02-18,40
972,2021-07-10,2020-02-18,55
972,2022-02-21,2020-02-18,15
972,2022-06-03,2020-02-18,15
972,2022-03-23,2020-02-18,45
972,2022-10-16,2020-02-18,50
972,2022-05-08,2020-02-18,20
972,2022-01-09,2020-02-18,25
972,2022-07-11,2020-02-18,50
972,2022-06-16,2020-02-18,40
972,2022-10-02,2020-02-18,40
972,2022-06-24,2020-02-18,40
972,2023-11-22,2020-02-18,35
972,2023-09-17,2020-02-18,30
972,2023-10-16,2020-02-18,25
972,2023-05-16,2020-02-18,50
972,2023-04-23,2020-02-18,25
972,2023-03-12,2020-02-18,50
972,2023-10-04,2020-02-18,15
972,2023-09-05,2020-02-18,55
972,2023-07-24,2020-02-18,20
972,2023-02-08,2020-02-18,20
972,2024-04-12,2020-02-18,20
972,2024-10-22,2020-02-18,35
972,2024-06-05,2020-02-18,20
972,2024-02-11,2020-02-18,25
972,2024-09-19,2020-02-18,35
972,2024-09-03,2020-02-18,55
972,2024-09-24,2020-02-18,55
972,2024-07-22,2020-02-18,45
972,2024-08-26,2020-02-18,50
972,2024-10-15,2020-02-18,15
972,2024-02-27,2020-02-18,20
973,2020-10-20,2020-02-13,20
973,2020-08-18,2020-02-13,45
973,2020-02-13,2020-02-13,35
973,2020-08-01,2020-02-13,35
973,2020-06-17,2020-02-13,40
973,2020-08-12,2020-02-13,40
973,2021-05-09,2020-02-13,25
973,2021-07-23,2020-02-13,35
973,2021-03-09,2020-02-13,25
973,2021-05-27,2020-02-13,25
973,2021-10-10,2020-02-13,30
973,2021-03-04,2020-02-13,35
973,2022-08-27,2020-02-13,50
973,2022-09-13,2020-02-13,60
973,2022-09-19,2020-02-13,40
973,2022-03-11,2020-02-13,45
973,2023-02-22,2020-02-13,15
973,2023-12-16,2020-02-13,15
973,2023-09-13,2020-02-13,30
973,2023-05-19,2020-02-13,50
973,2023-08-03,2020-02-13,20
973,2023-05-09,2020-02-13,55
973,2023-11-10,2020-02-13,60
973,2024-02-23,2020-02-13,35
973,2024-02-10,2020-02-13,50
973,2024-09-17,2020-02-13,30
973,2024-06-27,2020-02-13,60
973,2024-06-19,2020-02-13,40
973,2024-10-16,2020-02-13,15
974,2020-09-07,2020-05-08,40
974,2020-05-08,2020-05-08,45
974,2021-03-09,2020-05-08,25
974,2022-07-11,2020-05-08,35
974,2023-08-27,2020-05-08,50
974,2023-03-24,2020-05-08,55
974,2024-07-07,2020-05-08,40
975,2020-07-26,2020-03-12,20
975,2020-05-23,2020-03-12,35
975,2020-07-09,2020-03-12,55
975,2020-06-05,2020-03-12,25
975,2020-09-23,2020-03-12,40
975,2020-04-08,2020-03-12,40
975,2020-03-12,2020-03-12,20
975,2020-10-20,2020-03-12,25
975,2020-06-24,2020-03-12,55
975,2020-09-23,2020-03-12,55
975,2020-11-19,2020-03-12,55
975,2020-06-14,2020-03-12,20
975,2020-04-11,2020-03-12,25
975,2021-09-14,2020-03-12,55
975,2021-02-20,2020-03-12,50
975,2021-02-26,2020-03-12,30
975,2021-05-25,2020-03-12,60
975,2021-08-27,2020-03-12,45
975,2021-08-02,2020-03-12,35
975,2021-07-05,2020-03-12,20
975,2021-09-13,2020-03-12,45
975,2021-04-07,2020-03-12,60
975,2021-07-10,2020-03-12,50
975,2021-07-20,2020-03-12,30
975,2021-07-07,2020-03-12,60
975,2022-04-15,2020-03-12,50
975,2022-07-26,2020-03-12,45
975,2022-03-13,2020-03-12,25
975,2022-07-20,2020-03-12,25
